"_class",_id,balconySize,city,link,location,price,priceRatio,roomNr,size,street
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eb9,3.0,X. kerület,https://ingatlan.com/x-ker/kiado+lakas/tegla-epitesu-lakas/budapest+10+kerulet+makk+utca/30992785,"Makk utca, X. kerület",180000.0,2706.7669172932333,0 + 2 fél szoba,65.0,Makk utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eba,1.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+zaszlos+utca/30992677,"Zászlós utca, XIV. kerület",120000.0,3380.281690140845,1 szoba,35.0,Zászlós utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ebb,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+lonyay+utca/30992665,"Lónyay utca, IX. kerület",220000.0,4400.0,2 szoba,50.0,Lónyay utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ebc,0.0,XXI. kerület,https://ingatlan.com/xxi-ker/kiado+lakas/panel-lakas/budapest+21+kerulet+kossuth+lajos+utca+112/30992653,"Kossuth Lajos utca 112, XXI. kerület",125000.0,3571.4285714285716,1 + 2 fél szoba,35.0,Kossuth Lajos utca 112
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ebd,50.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+kiraly+utca/30992644,"Király utca, VI. kerület",397152.0,4225.021276595745,3 szoba,69.0,Király utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ebe,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+peterdy+utca/30992593,"Peterdy utca, VII. kerület",135000.0,5000.0,1 szoba,27.0,Peterdy utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ebf,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+jozsef+attila+utca/30992449,"József Attila utca, V. kerület",230000.0,3285.714285714286,2 szoba,70.0,József Attila utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec0,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+rozsa+utca/30992428,"Rózsa utca, VII. kerület",140000.0,3783.7837837837837,1 + 1 fél szoba,37.0,Rózsa utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec1,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+dob+utca/30992368,"Dob utca, VII. kerület",150000.0,4838.709677419355,1 szoba,31.0,Dob utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec2,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+angyalfoldi+ut/30992332,"Angyalföldi út, XIII. kerület",150000.0,3750.0,1 szoba,40.0,Angyalföldi út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec3,8.0,VIII. kerület,https://ingatlan.com/viii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+8+kerulet/30992305,"Józsefváros – Palotanegyed, VIII. kerület",250000.0,5000.0,2 szoba,46.0,Józsefváros – Palotanegyed
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec4,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+visegradi+utca/30992269,"Visegrádi utca, XIII. kerület",295000.0,3986.4864864864867,3 szoba,74.0,Visegrádi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec5,10.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+terez+korut+48/30992206,"Teréz körút 48, VI. kerület",463344.0,4982.193548387097,3 szoba,88.0,Teréz körút 48
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec6,7.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+primas+utca/30992053,"Prímás utca, II. kerület",200000.0,3478.2608695652175,2 szoba,54.0,Prímás utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec7,20.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+budakeszi+ut/30992017,"Budakeszi út, II. kerület",290000.0,3222.222222222222,2 + 1 fél szoba,80.0,Budakeszi út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec8,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+terez+korut+32/30991975,"Teréz körút 32, VI. kerület",364056.0,5688.375,3 szoba,64.0,Teréz körút 32
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ec9,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+aradi+utca/30991861,"Aradi utca, VI. kerület",135000.0,2700.0,2 szoba,50.0,Aradi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eca,26.8,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet/30991759,"Sasad, XI. kerület",330000.0,2763.819095477387,4 szoba,106.0,Sasad
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ecb,13.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+teve+utca/30991738,"Teve utca, XIII. kerület",310000.0,3949.044585987261,3 szoba,72.0,Teve utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ecc,0.0,III. kerület,https://ingatlan.com/iii-ker/kiado+lakas/panel-lakas/budapest+3+kerulet+szentendrei+ut/30991723,"Szentendrei út, III. kerület",170000.0,3333.3333333333335,1 + 1 fél szoba,51.0,Szentendrei út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ecd,15.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+liszt+ferenc+ter+10/30991603,"Liszt Ferenc tér 10., VI. kerület",827400.0,7041.702127659574,4 szoba,110.0,Liszt Ferenc tér 10.
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ece,0.0,XXI. kerület,https://ingatlan.com/xxi-ker/kiado+lakas/panel-lakas/budapest+21+kerulet+dunadulo+ut+7/30991591,"Dunadűlő út 7, XXI. kerület",120000.0,3428.5714285714284,1 + 1 fél szoba,35.0,Dunadűlő út 7
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ecf,4.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+baber+utca/30991546,"Babér utca, XIII. kerület",185000.0,4404.761904761905,1 + 1 fél szoba,40.0,Babér utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed0,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+istvan+utca/30991435,"István utca, VII. kerület",198576.0,3610.4727272727273,3 szoba,55.0,István utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed1,3.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+wass+albert+ter/30991339,"Wass Albert tér, XIV. kerület",200000.0,3053.4351145038167,4 szoba,64.0,Wass Albert tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed2,4.0,XX. kerület,https://ingatlan.com/xx-ker/kiado+lakas/szoba/budapest+20+kerulet+szechenyi+utca+3/30991279,"Széchenyi utca 3, XX. kerület",55000.0,3928.5714285714284,1 szoba,12.0,Széchenyi utca 3
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed3,11.0,XVI. kerület,https://ingatlan.com/xvi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+16+kerulet+harsfavirag+utca/30991273,"Hársfavirág utca, XVI. kerület",240000.0,2566.8449197860964,2 + 2 fél szoba,88.0,Hársfavirág utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed5,11.0,XVI. kerület,https://ingatlan.com/xvi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+16+kerulet+harsfavirag+utca/30991246,"Hársfavirág utca, XVI. kerület",240000.0,2566.8449197860964,2 + 2 fél szoba,88.0,Hársfavirág utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed6,6.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+petnehazy+utca+47-51/30991180,"Petneházy utca 47-51, XIII. kerület",350000.0,4430.379746835443,4 szoba,76.0,Petneházy utca 47-51
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed7,5.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+petnehazy+utca+47-51/30991156,"Petneházy utca 47-51, XIII. kerület",240000.0,3503.6496350364964,3 szoba,66.0,Petneházy utca 47-51
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed8,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+andrassy+ut/30991153,"Andrássy út, VI. kerület",320000.0,6400.0,2 szoba,50.0,Andrássy út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ed9,5.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+petnehazy+utca+47-51/30991105,"Petneházy utca 47-51, XIII. kerület",170000.0,3505.1546391752577,2 szoba,46.0,Petneházy utca 47-51
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eda,0.0,XVIII. kerület,https://ingatlan.com/xviii-ker/kiado+lakas/panel-lakas/budapest+18+kerulet+vandor+sandor+utca/30991099,"Vándor Sándor utca, XVIII. kerület",140000.0,3043.478260869565,2 szoba,46.0,Vándor Sándor utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747edb,8.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+frangepan+utca/30990925,"Frangepán utca, XIII. kerület",120000.0,3333.3333333333335,1 szoba,32.0,Frangepán utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747edc,0.0,III. kerület,https://ingatlan.com/iii-ker/kiado+lakas/panel-lakas/budapest+3+kerulet+vizimolnar+utca/30990913,"Vízimolnár utca, III. kerület",180000.0,2465.753424657534,2 + 2 fél szoba,73.0,Vízimolnár utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747edd,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+szondi+utca/30990883,"Szondi utca, VI. kerület",110000.0,3666.6666666666665,1 szoba,30.0,Szondi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ede,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+andrassy+ut+44/30990820,"Andrássy út 44., VI. kerület",968107.0,9585.217821782178,3 szoba,101.0,Andrássy út 44.
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747edf,3.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+rumbach+sebestyen+utca/30990775,"Rumbach Sebestyén utca, VII. kerület",590879.0,3310.2464985994397,7 szoba,177.0,Rumbach Sebestyén utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee0,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+ipar+utca/30990640,"Ipar utca, IX. kerület",150000.0,3000.0,1 + 1 fél szoba,50.0,Ipar utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee1,4.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+visegradi+utca+30/30990637,"Visegrádi utca 30, XIII. kerület",180000.0,3157.8947368421054,2 szoba,55.0,Visegrádi utca 30
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee2,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+baross+ter/30990619,"Baross tér, VII. kerület",200000.0,4166.666666666667,3 szoba,48.0,Baross tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee3,0.0,XXIII. kerület,https://ingatlan.com/xxiii-ker/kiado+lakas/csuszozsalus-lakas/budapest+23+kerulet+szent+laszlo+utca/30990610,"Szent László utca, XXIII. kerület",160000.0,2051.2820512820513,1 + 2 fél szoba,78.0,Szent László utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee4,3.0,III. kerület,https://ingatlan.com/iii-ker/kiado+lakas/csuszozsalus-lakas/budapest+3+kerulet+punkosdfurdo+utca+38/30990502,"Pünkösdfürdő utca 38, III. kerület",110000.0,4489.7959183673465,1 szoba,23.0,Pünkösdfürdő utca 38
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee5,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+uteg+utca/30990496,"Üteg utca, XIII. kerület",185000.0,3854.1666666666665,2 szoba,48.0,Üteg utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee6,0.0,VIII. kerület,https://ingatlan.com/viii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+horanszky+utca/30990487,"Horánszky utca, VIII. kerület",195000.0,3482.1428571428573,2 szoba,56.0,Horánszky utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee7,0.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+ulloi+ut/30990397,"Üllői út, IX. kerület",140000.0,2745.098039215686,2 szoba,51.0,Üllői út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee8,0.0,XII. kerület,https://ingatlan.com/xii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+12+kerulet+csaba+utca/30990385,"Csaba utca, XII. kerület",320000.0,6400.0,3 szoba,50.0,Csaba utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ee9,5.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+aulich+utca/30990304,"Aulich utca, V. kerület",1068256.0,8062.309433962264,4 szoba,130.0,Aulich utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eea,0.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/panel-lakas/budapest+14+kerulet+gvadanyi+utca/30990283,"Gvadányi utca, XIV. kerület",120000.0,2608.695652173913,1 + 1 fél szoba,46.0,Gvadányi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eeb,5.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+erzsebet+ter/30990244,"Erzsébet tér, V. kerület",767809.0,6824.968888888889,3 szoba,110.0,Erzsébet tér
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eec,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/csuszozsalus-lakas/budapest+1+kerulet+csalogany+utca/30990001,"Csalogány utca, I. kerület",155000.0,4189.189189189189,1 szoba,37.0,Csalogány utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eed,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+andrassy+ut/30989956,"Andrássy út, VI. kerület",333830.0,5856.666666666667,2 szoba,57.0,Andrássy út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eee,0.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+kaplar+utca/30989938,"Káplár utca, II. kerület",245000.0,3828.125,2 szoba,64.0,Káplár utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eef,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+arany+janos+utca/30989935,"Arany János utca, V. kerület",1001490.0,6503.181818181818,4 szoba,154.0,Arany János utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef0,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+akacfa+utca/30989899,"Akácfa utca, VII. kerület",150000.0,3000.0,2 szoba,50.0,Akácfa utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef1,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+peterdy+utca/30989830,"Peterdy utca, VII. kerület",135000.0,5000.0,1 szoba,27.0,Peterdy utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef2,25.0,IX. kerület,https://ingatlan.com/ix-ker/kiado+lakas/tegla-epitesu-lakas/budapest+9+kerulet+mariassy+utca+6/30989797,"Máriássy utca 6, IX. kerület",230000.0,3172.4137931034484,3 szoba,60.0,Máriássy utca 6
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef3,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+mohacs+utca/30989776,"Mohács utca, XIII. kerület",110000.0,5000.0,1 szoba,22.0,Mohács utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef4,10.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+aradi+utca/30989746,"Aradi utca, VI. kerület",260000.0,2680.4123711340208,2 + 1 fél szoba,92.0,Aradi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef5,0.0,XIX. kerület,https://ingatlan.com/xix-ker/kiado+lakas/panel-lakas/budapest+19+kerulet+szechenyi+utca/30989734,"Széchenyi utca, XIX. kerület",160000.0,2711.864406779661,1 + 2 fél szoba,59.0,Széchenyi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef6,0.0,XX. kerület,https://ingatlan.com/xx-ker/kiado+lakas/panel-lakas/budapest+20+kerulet+baross+utca+4/30989731,"Baross utca 4, XX. kerület",130000.0,2452.830188679245,1 + 2 fél szoba,53.0,Baross utca 4
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef7,4.0,X. kerület,https://ingatlan.com/x-ker/kiado+lakas/tegla-epitesu-lakas/budapest+10+kerulet+madi+utca/30989638,"Mádi utca, X. kerület",160000.0,3076.923076923077,2 szoba,50.0,Mádi utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef8,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vigyazo+ferenc+utca/30989497,"Vigyázó Ferenc utca, V. kerület",267064.0,4945.62962962963,2 szoba,54.0,Vigyázó Ferenc utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747ef9,18.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+eotvos+utca/30989458,"Eötvös utca, VI. kerület",330000.0,3707.8651685393256,3 szoba,80.0,Eötvös utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747efa,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+nyar+utca/30989413,"Nyár utca, VII. kerület",333000.0,4625.0,2 + 1 fél szoba,72.0,Nyár utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747efb,6.0,VIII. kerület,https://ingatlan.com/viii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+8+kerulet+koris+utca/30989341,"Kőris utca, VIII. kerület",97000.0,3129.032258064516,1 + 1 fél szoba,28.0,Kőris utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747efc,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+7+kerulet+rottenbiller+utca/30989323,"Rottenbiller utca, VII. kerület",85000.0,5000.0,0 + 1 fél szoba,17.0,Rottenbiller utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747efd,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+kresz+geza+utca/30989317,"Kresz Géza utca, XIII. kerület",110000.0,3666.6666666666665,1 szoba,30.0,Kresz Géza utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747efe,0.0,V. kerület,https://ingatlan.com/v-ker/kiado+lakas/tegla-epitesu-lakas/budapest+5+kerulet+vigyazo+ferenc+utca/30989239,"Vigyázó Ferenc utca, V. kerület",350522.0,6149.508771929824,2 szoba,57.0,Vigyázó Ferenc utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747eff,0.0,X. kerület,https://ingatlan.com/x-ker/kiado+lakas/tegla-epitesu-lakas/budapest+10+kerulet+endre+utca/30989233,"Endre utca, X. kerület",140000.0,2800.0,1 + 1 fél szoba,50.0,Endre utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f00,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/panel-lakas/budapest+13+kerulet+lehel+utca/30989191,"Lehel utca, XIII. kerület",233681.0,3386.68115942029,2 + 2 fél szoba,69.0,Lehel utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f01,4.0,XXI. kerület,https://ingatlan.com/xxi-ker/kiado+lakas/panel-lakas/budapest+21+kerulet+kiss+janos+altabornagy+utca/30989131,"Kiss János altábornagy utca, XXI. kerület",139000.0,2396.551724137931,1 + 2 fél szoba,56.0,Kiss János altábornagy utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f02,4.0,XVIII. kerület,https://ingatlan.com/xviii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+18+kerulet+ors+utca/30989002,"Örs utca, XVIII. kerület",110000.0,2972.972972972973,1 szoba,35.0,Örs utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f03,4.0,IV. kerület,https://ingatlan.com/iv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+4+kerulet+jozsef+attila+utca/30988906,"József Attila utca, IV. kerület",180000.0,2647.0588235294117,1 + 1 fél szoba,66.0,József Attila utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f04,5.0,II. kerület,https://ingatlan.com/ii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+2+kerulet+rhedey+utca/30988639,"Rhédey utca, II. kerület",140000.0,3943.6619718309857,1 szoba,33.0,Rhédey utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f05,23.0,XVII. kerület,https://ingatlan.com/xvii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+17+kerulet+szarazhegy+ut+23/30988591,"Szárazhegy út 23, XVII. kerület",280000.0,2403.43347639485,3 + 1 fél szoba,105.0,Szárazhegy út 23
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f06,0.0,VI. kerület,https://ingatlan.com/vi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+6+kerulet+terez+korut/30988402,"Teréz körút, VI. kerület",250000.0,3333.3333333333335,3 szoba,75.0,Teréz körút
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f07,0.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+botond+utca+4/30988384,"Botond utca 4, XIII. kerület",109000.0,3758.6206896551726,1 szoba,29.0,Botond utca 4
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f08,6.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+repasy+mihaly+utca/30988360,"Répásy Mihály utca, XIV. kerület",160000.0,3018.867924528302,2 szoba,50.0,Répásy Mihály utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f09,0.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+stefania+ut/30988357,"Stefánia út, XIV. kerület",110000.0,3666.6666666666665,1 szoba,30.0,Stefánia út
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f0a,2.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+pannonia+utca/30988351,"Pannónia utca, XIII. kerület",320000.0,2758.6206896551726,3 szoba,115.0,Pannónia utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f0b,2.0,XIII. kerület,https://ingatlan.com/xiii-ker/kiado+lakas/tegla-epitesu-lakas/budapest+13+kerulet+pannonia+utca/30988234,"Pannónia utca, XIII. kerület",140000.0,2745.098039215686,1 + 1 fél szoba,50.0,Pannónia utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f0c,5.0,XI. kerület,https://ingatlan.com/xi-ker/kiado+lakas/tegla-epitesu-lakas/budapest+11+kerulet+aliz+utca/30988207,"Alíz utca, XI. kerület",190000.0,3486.238532110092,2 szoba,52.0,Alíz utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f0d,0.0,VII. kerület,https://ingatlan.com/vii-ker/kiado+lakas/szoba/budapest+7+kerulet+garay+utca/30988192,"Garay utca, VII. kerület",49000.0,4083.3333333333335,1 szoba,12.0,Garay utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f0e,0.0,XX. kerület,https://ingatlan.com/xx-ker/kiado+lakas/tegla-epitesu-lakas/budapest+20+kerulet+vagohid+utca/30988024,"Vágóhíd utca, XX. kerület",90000.0,1551.7241379310344,2 szoba,58.0,Vágóhíd utca
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f0f,0.0,XIV. kerület,https://ingatlan.com/xiv-ker/kiado+lakas/tegla-epitesu-lakas/budapest+14+kerulet+egressy+koz/30987925,"Egressy köz, XIV. kerület",110000.0,3793.103448275862,1 szoba,29.0,Egressy köz
com.invest.demo.entities.PropertyForRent,5e2ad2908eb7f903f6747f10,0.0,I. kerület,https://ingatlan.com/i-ker/kiado+lakas/tegla-epitesu-lakas/budapest+1+kerulet+mora+ferenc+utca/30987922,"Móra Ferenc utca, I. kerület",160000.0,2133.3333333333335,2 szoba,75.0,Móra Ferenc utca
